frame,pupil
1,800
2,800
3,800
4,800
5,800
6,800
7,800
8,800
9,800
10,800
11,800
12,800
13,800
14,800
15,800
16,800
17,800
18,800
19,800
20,800
21,800
22,800
23,800
24,800
25,800
26,800
27,800
28,800
29,800
30,800
31,800
32,800
33,800
34,800
35,800
36,800
37,800
38,800
39,800
40,800
41,800
42,800
43,800
44,800
45,800
46,800
47,800
48,800
49,800
50,800
51,800
52,800
53,800
54,800
55,800
56,800
57,800
58,800
59,800
60,800
61,800
62,800
63,800
64,800
65,800
66,800
67,800
68,800
69,800
70,800
71,800
72,800
73,800
74,800
75,800
76,800
77,800
78,800
79,800
80,800
81,800
82,800
83,800
84,800
85,800
86,800
87,800
88,800
89,800
90,800
91,800
92,800
93,800
94,800
95,800
96,800
97,800
98,800
99,800
100,800
101,800
102,800
103,800
104,800
105,800
106,800
107,800
108,800
109,800
110,800
111,800
112,800
113,800
114,800
115,800
116,800
117,800
118,800
119,800
120,800
121,800
122,800
123,800
124,800
125,800
126,800
127,800
128,800
129,800
130,800
131,800
132,800
133,800
134,800
135,800
136,800
137,800
138,800
139,800
140,800
141,800
142,800
143,800
144,800
145,800
146,800
147,800
148,800
149,800
150,800
151,800
152,800
153,800
154,800
155,800
156,800
157,800
158,800
159,800
160,800
161,800
162,800
163,800
164,800
165,800
166,800
167,800
168,800
169,800
170,800
171,800
172,800
173,800
174,800
175,800
176,800
177,800
178,800
179,800
180,800
181,800
182,800
183,800
184,800
185,800
186,800
187,800
188,800
189,800
190,800
191,800
192,800
193,800
194,800
195,800
196,800
197,800
198,800
199,800
200,800
201,800
202,800
203,800
204,800
205,800
206,800
207,800
208,800
209,800
210,800
211,800
212,800
213,800
214,800
215,800
216,800
217,800
218,800
219,800
220,800
221,800
222,800
223,800
224,800
225,800
226,800
227,800
228,800
229,800
230,800
231,800
232,800
233,800
234,800
235,800
236,800
237,800
238,800
239,800
240,800
241,800
242,800
243,800
244,800
245,800
246,800
247,800
248,800
249,800
250,800
251,800
252,800
253,800
254,800
255,800
256,800
257,800
258,800
259,800
260,800
261,800
262,800
263,800
264,800
265,800
266,800
267,800
268,800
269,800
270,800
271,800
272,800
273,800
274,800
275,800
276,800
277,800
278,800
279,800
280,800
281,800
282,800
283,800
284,800
285,800
286,800
287,800
288,800
289,800
290,800
291,800
292,800
293,800
294,800
295,800
296,800
297,800
298,800
299,800
300,800
301,800
302,800
303,800
304,800
305,800
306,800
307,800
308,800
309,800
310,800
311,800
312,800
313,800
314,800
315,800
316,800
317,800
318,800
319,800
320,800
321,800
322,800
323,800
324,800
325,800
326,800
327,800
328,800
329,800
330,800
331,800
332,800
333,800
334,800
335,800
336,800
337,800
338,800
339,800
340,800
341,800
342,800
343,800
344,800
345,800
346,800
347,800
348,800
349,800
350,800
351,800
352,800
353,800
354,800
355,800
356,800
357,800
358,800
359,800
360,800
361,800
362,800
363,800
364,800
365,800
366,800
367,800
368,800
369,800
370,800
371,800
372,800
373,800
374,800
375,800
376,800
377,800
378,800
379,800
380,800
381,800
382,800
383,800
384,800
385,800
386,800
387,800
388,800
389,800
390,800
391,800
392,800
393,800
394,800
395,800
396,800
397,800
398,800
399,800
400,800
401,800
402,800
403,800
404,800
405,800
406,800
407,800
408,800
409,800
410,800
411,800
412,800
413,800
414,800
415,800
416,800
417,800
418,800
419,800
420,800
421,800
422,800
423,800
424,800
425,800
426,800
427,800
428,800
429,800
430,800
431,800
432,800
433,800
434,800
435,800
436,788
437,788
438,788
439,788
440,788
441,788
442,788
443,788
444,788
445,788
446,788
447,788
448,788
449,788
450,788
451,788
452,788
453,788
454,788
455,788
456,788
457,788
458,788
459,788
460,788
461,788
462,788
463,788
464,788
465,788
466,788
467,788
468,788
469,788
470,788
471,788
472,788
473,788
474,788
475,788
476,788
477,788
478,788
479,788
480,788
481,788
482,788
483,788
484,788
485,788
486,788
487,788
488,788
489,788
490,788
491,788
492,788
493,788
494,788
495,788
496,788
497,788
498,788
499,788
500,788
501,788
502,788
503,788
504,788
505,788
506,788
507,788
508,788
509,788
510,788
511,788
512,788
513,788
514,788
515,788
516,788
517,788
518,788
519,788
520,788
521,788
522,788
523,788
524,788
525,788
526,788
527,788
528,788
529,788
530,788
531,788
532,788
533,788
534,788
535,788
536,788
537,788
538,788
539,788
540,788
541,788
542,788
543,788
544,788
545,788
546,788
547,788
548,788
549,788
550,788
551,788
552,788
553,788
554,788
555,788
556,788
557,788
558,788
559,788
560,788
561,788
562,788
563,788
564,788
565,788
566,788
567,788
568,788
569,788
570,788
571,788
572,788
573,788
574,788
575,788
576,788
577,788
578,788
579,788
580,788
581,788
582,788
583,788
584,788
585,788
586,788
587,788
588,788
589,788
590,788
591,788
592,788
593,788
594,788
595,788
596,788
597,788
598,788
599,788
600,788
601,788
602,788
603,788
604,788
605,788
606,788
607,788
608,788
609,788
610,788
611,788
612,788
613,788
614,788
615,788
616,788
617,788
618,788
619,788
620,788
621,788
